"Lang","To","From","ToExposed","PairDirFound","Token","IndexExists","HasRelated","RelatedCount","HasExplainer","HasTitle","HasH1"
"zh-CN","html","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","html","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","html","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","html","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","html","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","html","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","html","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","html","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","html","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","html","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","html","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","html","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","html","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","html","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","html","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","html","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","html","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","html","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","jpg","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","json","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","jsonl","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","m4a","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","m4v","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","md","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","mkv","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","mov","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","mp3","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","mp4","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","ogg","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","opus","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","png","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","jpeg","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","html","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","jpeg","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","json","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","jsonl","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","m4a","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","m4v","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","md","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","mkv","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","mov","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","mp3","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","mp4","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","ogg","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","opus","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","png","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","jpg","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","json","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","json","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","json","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","json","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","json","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","json","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","json","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","json","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","json","html","True","True","to","True","False","0","False","True","True"
"zh-CN","json","jpeg","True","True","to","True","False","0","False","True","True"
"zh-CN","json","jpg","True","True","to","True","False","0","False","True","True"
"zh-CN","json","jsonl","True","True","to","True","False","0","False","True","True"
"zh-CN","json","m4a","True","True","to","True","False","0","False","True","True"
"zh-CN","json","m4v","True","True","to","True","False","0","False","True","True"
"zh-CN","json","md","True","True","to","True","False","0","False","True","True"
"zh-CN","json","mkv","True","True","to","True","False","0","False","True","True"
"zh-CN","json","mov","True","True","to","True","False","0","False","True","True"
"zh-CN","json","mp3","True","True","to","True","False","0","False","True","True"
"zh-CN","json","mp4","True","True","to","True","False","0","False","True","True"
"zh-CN","json","ogg","True","True","to","True","False","0","False","True","True"
"zh-CN","json","opus","True","True","to","True","False","0","False","True","True"
"zh-CN","json","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","json","png","True","True","to","True","False","0","False","True","True"
"zh-CN","json","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","json","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","json","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","json","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","json","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","json","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","json","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","json","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","json","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","json","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","json","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","json","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","json","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","json","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","json","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","json","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","json","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","json","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","json","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","html","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","jpeg","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","jpg","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","json","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","m4a","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","m4v","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","md","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","mkv","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","mov","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","mp3","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","mp4","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","ogg","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","opus","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","png","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","jsonl","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","html","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","jpeg","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","jpg","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","json","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","jsonl","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","m4v","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","md","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","mkv","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","mov","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","mp3","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","mp4","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","ogg","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","opus","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","png","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","m4a","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","html","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","jpeg","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","jpg","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","json","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","jsonl","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","m4a","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","md","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","mkv","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","mov","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","mp3","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","mp4","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","ogg","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","opus","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","png","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","m4v","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","md","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","md","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","md","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","md","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","md","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","md","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","md","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","md","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","md","html","True","True","to","True","False","0","False","True","True"
"zh-CN","md","jpeg","True","True","to","True","False","0","False","True","True"
"zh-CN","md","jpg","True","True","to","True","False","0","False","True","True"
"zh-CN","md","json","True","True","to","True","False","0","False","True","True"
"zh-CN","md","jsonl","True","True","to","True","False","0","False","True","True"
"zh-CN","md","m4a","True","True","to","True","False","0","False","True","True"
"zh-CN","md","m4v","True","True","to","True","False","0","False","True","True"
"zh-CN","md","mkv","True","True","to","True","False","0","False","True","True"
"zh-CN","md","mov","True","True","to","True","False","0","False","True","True"
"zh-CN","md","mp3","True","True","to","True","False","0","False","True","True"
"zh-CN","md","mp4","True","True","to","True","False","0","False","True","True"
"zh-CN","md","ogg","True","True","to","True","False","0","False","True","True"
"zh-CN","md","opus","True","True","to","True","False","0","False","True","True"
"zh-CN","md","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","md","png","True","True","to","True","False","0","False","True","True"
"zh-CN","md","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","md","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","md","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","md","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","md","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","md","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","md","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","md","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","md","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","md","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","md","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","md","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","md","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","md","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","md","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","md","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","md","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","md","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","md","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","html","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","jpeg","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","jpg","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","json","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","jsonl","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","m4a","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","m4v","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","md","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","mov","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","mp3","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","mp4","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","ogg","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","opus","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","png","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","mkv","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","html","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","jpeg","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","jpg","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","json","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","jsonl","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","m4a","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","m4v","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","md","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","mkv","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","mp3","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","mp4","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","ogg","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","opus","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","png","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","mov","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","html","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","jpeg","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","jpg","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","json","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","jsonl","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","m4a","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","m4v","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","md","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","mkv","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","mov","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","mp4","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","ogg","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","opus","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","png","True","True","to","True","False","0","False","True","True"
